1.082574,0.09103374,0.8493518,0.3767045
0.9994168,0.08785396,0.7088748,0.5065688
0.7491264,0.05898671,0.4847442,0.2499459
0.8754196,0.07094704,0.6040286,0.3007475
1.024717,0.1157965,0.7244483,0.4736499
0.8880076,0.07809438,0.5526211,0.3576232
0.9164619,0.06119021,0.5858763,0.1918765
0.7644218,0.05950125,0.5912624,0.4268551
0.4716861,0.07724667,0.421214,0.2833086
1.139841,0.08261541,1.007571,0.4820951
1.166234,0.08100576,1.098413,0.05737934
0.7782704,0.05687323,0.6131064,0.1947086
0.9851341,0.08430538,0.7524873,0.4302987
0.6528797,0.09235297,0.7245929,0.5535682
0.8191292,0.08011058,0.5760126,0.2161761
0.5689548,0.04635029,0.4268613,0.2470624
0.8470643,0.1039709,0.5933571,0.3497574
0.7501947,0.05424276,0.7034916,0.2919427
0.6530938,0.06810366,0.4489835,0.1766881
0.9724606,0.05549324,0.7776634,0.5014273
