1.058297,0.04792257
1.115151,0.01074428
1.00274,0.0285817
0.9195127,0.03334243
1.644652,0.04041318
0.8357903,0.02625485
1.142464,0.04656983
0.8352172,0.01800151
1.087812,0.01655156
