0.6806419,0.04453479,0.4018806,0.2537106
0.652222,0.02582046,0.478893,0.3093811
0.7638966,0.0411561,0.6419691,0.2329806
0.5955081,0.01340583,0.3562807,0.09567451
0.6249279,0.03741574,0.4086546,0.273792
0.6526838,0.04493093,0.4044805,0.1993492
0.6244317,0.04930941,0.4590211,0.341182
0.8050236,0.07640776,0.6981014,0.3119332
0.7219524,0.02595838,0.4684038,0.2449949
0.624494,0.03049384,0.4580607,0.2587483
0.7911481,0.09777947,0.5577717,0.3784053
0.6668991,0.04486125,0.5054742,0.2899377
0.7359821,0.04869392,0.4678502,0.2492757
0.6386976,0.01753786,0.4368922,0.2484812
0.9851835,0.03811169,0.7261215,0.4923471
0.7499653,0.03774834,0.5643688,0.2884384
0.7079643,0.02797139,0.6674265,0.3047177
0.7921261,0.03784135,0.7196363,0.3007047
0.7784323,0.06882408,0.5620522,0.2012816
0.6387547,0.04953662,0.3862879,0.2121446
