1.069075,0.02073652,0.5773542,0.4651985
0.7629557,0.03111403,0.5822794,0.3889194
0.6244066,0.01381957,0.3823431,0.2244914
0.9025621,0.05725319,0.7535546,0.5421193
0.5271723,0.02922857,0.2882946,0.2149386
0.9996907,0.02583614,0.693676,0.5255457
0.5833707,0.1167642,0.5581331,0.2773688
0.6245837,0.02643618,0.2795543,0.2031123
1.13841,0.01056931,0.7788298,0.457402
0.9433473,0.03532086,0.6438742,0.3947902
0.9993781,0.04479941,0.6349047,0.2754251
0.8602476,0.03309687,0.4790904,0.2214234
0.8884042,0.03768337,0.542128,0.3188934
1.014481,0.0244502,0.540407,0.2865159
0.8465642,0.03601972,0.3569464,0.1777469
1.09644,0.03629711,0.7272976,0.5554911
0.8881031,0.0339364,0.5109701,0.2719859
0.6932072,0.02977925,0.4478358,0.2934427
0.7358866,0.03412791,0.3898824,0.1872534
0.7351903,0.04225185,0.5581062,0.3586623
