0.7792065,0.1392683
1.198826,0.1007976
0.6685814,0.1261585
0.8913239,0.1073461
0.890935,0.1466824
0.948137,0.1345097
0.8076591,0.1354464
0.948167,0.1343458
0.7800568,0.1809961
