1.863226,0.06041735,1.162407,0.4792682
1.071221,0.03854442,0.3349565,0.1694841
0.7519825,0.1044914,0.2170796,0.1628169
0.7792938,0.1066925,0.5842196,0.2156427
0.890242,0.05035942,0.4732759,0.3375509
0.5977486,0.08208372,0.3501047,0.2623956
0.9598241,0.03481645,0.6985362,0.3875358
0.9184223,0.04871709,0.6764089,0.5026018
2.408597,0.04509382,1.272778,0.366791
1.197181,0.06428853,0.7734837,0.3597983
0.681898,0.03221852,0.3258601,0.123136
0.7370096,0.07855647,0.4575911,0.2670335
1.001252,0.06469522,0.714099,0.43301
0.722847,0.1180335,0.7836491,0.4600611
0.6542187,0.08173549,0.6469945,0.2660914
0.5423331,0.1070667,0.5584756,0.1950357
0.9325328,0.2390543,0.7941075,0.4395707
0.5975168,0.276798,0.8308752,0.4626194
0.5976124,0.02978921,0.6969737,0.4834585
0.6682193,0.03134533,0.667684,0.1459352
