1.233028,0.03338816,0.4548174,0.1726076
2.152081,0.02747588,0.8818245,0.4465746
2.096404,0.02231143,1.100256,0.4265932
1.67964,0.03820476,0.8883085,0.480673
1.514208,0.04958502,0.7963322,0.4888711
1.694622,0.0302605,0.8400043,0.5555764
1.582749,0.02723332,0.8372772,0.4774943
1.430046,0.01701417,0.6856709,0.3775834
2.192738,0.02897675,1.058604,0.4294989
1.401951,0.01993595,0.5110924,0.2496777
1.555411,0.01763009,0.8580158,0.2313865
1.707725,0.02657329,0.9400908,0.4689034
1.290367,0.03070059,0.5214428,0.1846028
1.319876,0.01920148,0.7620551,0.3958545
1.721631,0.02264675,0.9054837,0.5082656
1.068882,0.02704905,0.5712555,0.2227817
1.346846,0.04038663,0.8329697,0.407714
1.499189,0.0367103,0.8085449,0.4528209
1.207475,0.02853537,0.6651912,0.3084693
1.776353,0.03355948,1.084689,0.2486759
