0.5419036,0.1299032,1.095313,0.3269311
0.539511,0.2188631,1.037549,0.3940287
0.5545493,0.1715123,1.035451,0.4460475
0.5972006,0.07593272,1.299806,0.2084934
0.4999973,0.08904569,0.910006,0.2287373
0.9991989,0.07482644,1.70326,0.3693374
0.6933922,0.08770163,0.9477655,0.4646503
0.6673779,0.08687041,1.293902,0.1512068
0.6636042,0.1034571,1.008441,0.4757742
0.7912868,0.1684111,1.693773,0.2707715
0.6390501,0.05853368,0.9188949,0.4385582
0.5131014,0.1578805,0.7494428,0.3762246
0.7210293,0.2185572,1.112694,0.4642563
0.5824078,0.08103015,0.7771527,0.3222612
0.6942934,0.03614377,1.080429,0.2731262
0.6238505,0.0895571,0.803711,0.4965634
0.6660623,0.04550302,1.032441,0.23832
0.6102008,0.08159208,0.8639398,0.4533284
0.5965681,0.02474289,1.047151,0.2706588
0.6939781,0.05724937,0.9315447,0.4352258
