0.7079605,0.02490928,0.281314,0.1569508
0.805501,0.03290688,0.3183758,0.2392597
0.8613163,0.05337681,0.3683914,0.1963656
0.7915626,0.02834834,0.3629564,0.2853258
1.110783,0.04806006,0.6165299,0.3372039
0.8052564,0.05772357,0.3872055,0.1330377
1.167225,0.04873394,0.5442985,0.3079131
0.6799151,0.04137659,0.4736997,0.3231775
0.764528,0.06539201,0.318697,0.1261605
0.8190499,0.06363291,0.4487157,0.3203713
0.9584506,0.08017413,0.5526016,0.2705055
1.345948,0.02036375,0.9803925,0.5155076
0.8893312,0.06974558,0.5177875,0.24516
0.7779394,0.03439942,0.4559665,0.2437163
0.9446959,0.03595689,0.4307095,0.2685513
1.485563,0.03113978,0.8767785,0.5644876
1.180821,0.03165445,0.7779025,0.5252824
1.221745,0.02279562,0.959292,0.578527
0.9858615,0.03612555,0.7441252,0.3440215
1.055737,0.02301005,0.5381275,0.1855942
