0.7527989,0.1426173
2.312608,0.1358429
0.9743752,0.1607006
1.195853,0.1561732
0.8910844,0.1162942
0.8635463,0.1383808
1.783877,0.1570771
0.7245896,0.1194929
0.8353954,0.1173729
