1.726088,0.01601127,0.5500106,0.278026
0.9043697,0.0326534,0.5412098,0.2635877
1.043318,0.02237374,0.8566643,0.4018972
0.7103202,0.01126678,0.3463017,0.135237
0.9882285,0.03439955,0.3857587,0.2405959
0.9315626,0.06640185,0.5290712,0.3389804
1.04314,0.0278359,0.4903516,0.3195958
0.862407,0.05115727,0.4625862,0.3341076
1.570385,0.03363494,0.8457292,0.5810527
1.209795,0.02305277,0.7147766,0.4782046
0.9742841,0.04781605,0.4291469,0.1519442
0.8076118,0.04979442,0.3369741,0.1288992
0.9470258,0.05299715,0.8006192,0.126593
0.8770405,0.03076216,0.4560494,0.250185
0.9324946,0.066535,0.3926112,0.1244799
0.7518379,0.06283738,0.3725964,0.1497244
0.793681,0.03508181,0.4875195,0.2824523
0.9735058,0.06287962,0.5247905,0.235878
0.7237144,0.04517151,0.3341042,0.07626852
1.084968,0.06062094,0.8416801,0.3439334
