1.08628,0.1097128
0.5853741,0.03463754
0.8076925,0.05514955
0.5576823,0.09200679
0.6971959,0.1023533
0.6666675,0.1225083
0.5853274,0.1727014
0.5576125,0.03291546
0.5572677,0.1443248
