0.5129923,0.07055407,0.8305224,0.3452035
0.5550914,0.08070419,1.01739,0.1969706
0.4993167,0.06827881,0.5370134,0.2050089
0.6099114,0.1067823,0.857077,0.3609005
0.5128642,0.09746021,0.8126056,0.3127826
0.5136199,0.08668905,0.9975771,0.2346028
0.4861662,0.06186034,0.8056669,0.2115679
0.4991837,0.09103067,0.9288276,0.2159483
0.5551343,0.08759438,1.071251,0.2248217
0.5811932,0.1594195,0.9572232,0.3861008
0.4849318,0.1290398,0.9175475,0.313496
0.4577799,0.09025166,0.9377241,0.1833045
0.5129026,0.08767926,1.034041,0.4045064
0.638262,0.05084897,0.9170648,0.3246006
0.5694708,0.1132333,1.025328,0.2602907
0.5960398,0.04283448,0.7590945,0.281326
0.5691455,0.08543979,1.057315,0.1688141
0.6101914,0.05543204,1.172469,0.5250698
0.55496,0.2022236,0.9039213,0.3567897
0.5543414,0.07080459,0.9058722,0.259798
