0.6387701,0.02304435,0.1911948,0.06344816
0.6804243,0.03834409,0.3732806,0.1887524
0.9991531,0.02959406,0.6420089,0.3124868
1.082754,0.04639615,0.9210466,0.5013231
0.8880823,0.05639594,0.7312703,0.4072492
0.8057644,0.06520977,0.606458,0.2875114
0.6525322,0.007392601,0.3387957,0.2401364
0.9019703,0.05783277,0.6931605,0.3191406
1.16636,0.04591651,0.8830987,0.4356262
0.764055,0.04671627,0.6970397,0.2383207
0.7219586,0.025761,0.5073544,0.3498376
0.8609042,0.03181609,0.6545238,0.3731516
1.069566,0.09919506,0.8482671,0.4374294
0.7353575,0.01568373,0.6167647,0.3587566
1.152378,0.03557931,0.909137,0.5853595
0.8620889,0.03374984,0.6335211,0.2089892
1.166233,0.06100432,1.123136,0.5632369
0.7086487,0.01414629,0.56231,0.2307785
1.138363,0.1252178,0.8897448,0.448124
0.8742849,0.05143226,0.6765506,0.2499883
