14.1174,0.5134233,8.869572,0.7841907,2.027925,7.38097,
14.1174,0.5134233,8.869572,0.7841907,2.027925,7.38097,
14.1174,0.5134233,8.869572,0.7841907,2.027925,7.38097,
14.11686,0.5124428,8.869727,1.061777,1.925195,7.155072,
14.11686,0.5124428,8.869727,1.061777,1.925195,7.155072,
14.11686,0.5124428,8.869727,1.061777,1.925195,7.155072,
14.11626,0.5119841,8.870257,0.8117434,1.785597,7.085083,
14.11626,0.5119841,8.870257,0.8117434,1.785597,7.085083,
14.11626,0.5119841,8.870257,0.8117434,1.785597,7.085083,
14.10437,0.5437567,8.883514,353.3222,359.5315,5.356227,
14.10437,0.5437567,8.883514,353.3222,359.5315,5.356227,
14.10437,0.5437567,8.883514,353.3222,359.5315,5.356227,
14.10498,0.5423572,8.884363,353.8301,359.6433,5.549954,
14.10498,0.5423572,8.884363,353.8301,359.6433,5.549954,
14.10498,0.5423572,8.884363,353.8301,359.6433,5.549954,
14.10513,0.542052,8.885015,353.8403,359.4104,5.36672,
14.10513,0.542052,8.885015,353.8403,359.4104,5.36672,
14.10513,0.542052,8.885015,353.8403,359.4104,5.36672,
14.10514,0.5420788,8.885611,353.9229,359.5266,5.56284,
14.10514,0.5420788,8.885611,353.9229,359.5266,5.56284,
14.1048,0.5426736,8.886439,353.6857,359.3954,5.377866,
14.1048,0.5426736,8.886439,353.6857,359.3954,5.377866,
14.1048,0.5426736,8.886439,353.6857,359.3954,5.377866,
14.10467,0.5429302,8.886809,353.6352,359.3952,5.478553,
14.10467,0.5429302,8.886809,353.6352,359.3952,5.478553,
14.10467,0.5429302,8.886809,353.6352,359.3952,5.478553,
14.10456,0.5431932,8.887228,353.5922,359.3431,5.497611,
14.10456,0.5431932,8.887228,353.5922,359.3431,5.497611,
14.10433,0.5434769,8.887502,353.5272,359.3229,5.543035,
14.10433,0.5434769,8.887502,353.5272,359.3229,5.543035,
14.10433,0.5434769,8.887502,353.5272,359.3229,5.543035,
14.10406,0.543644,8.887662,353.4789,359.323,5.509145,
14.10406,0.543644,8.887662,353.4789,359.323,5.509145,
14.10406,0.543644,8.887662,353.4789,359.323,5.509145,
14.10379,0.5437383,8.887744,353.4543,359.368,5.490524,
14.10379,0.5437383,8.887744,353.4543,359.368,5.490524,
14.10379,0.5437383,8.887744,353.4543,359.368,5.490524,
14.10353,0.5437928,8.8878,353.4299,359.3885,5.496367,
14.10353,0.5437928,8.8878,353.4299,359.3885,5.496367,
14.10353,0.5437928,8.8878,353.4299,359.3885,5.496367,
14.10312,0.5438637,8.887977,353.3414,359.3711,5.475167,
14.10312,0.5438637,8.887977,353.3414,359.3711,5.475167,
14.10278,0.5438757,8.888056,353.2601,359.384,5.339914,
14.10278,0.5438757,8.888056,353.2601,359.384,5.339914,
