14.13219,0.5243358,8.709671,358.4628,346.3403,3.34624,
14.13219,0.5243358,8.709671,358.4628,346.3403,3.34624,
14.13219,0.5243358,8.709671,358.4628,346.3403,3.34624,
14.13552,0.5209217,8.706874,359.7984,347.3898,355.3215,
14.13552,0.5209217,8.706874,359.7984,347.3898,355.3215,
14.13552,0.5209217,8.706874,359.7984,347.3898,355.3215,
14.13431,0.5212895,8.708082,357.2758,346.7401,358.8657,
14.13431,0.5212895,8.708082,357.2758,346.7401,358.8657,
14.13431,0.5212895,8.708082,357.2758,346.7401,358.8657,
14.12944,0.538082,8.690104,357.6773,353.4809,3.728516,
14.12944,0.538082,8.690104,357.6773,353.4809,3.728516,
14.12944,0.538082,8.690104,357.6773,353.4809,3.728516,
14.12998,0.5367484,8.692666,358.4653,352.4461,3.46769,
14.12998,0.5367484,8.692666,358.4653,352.4461,3.46769,
14.12998,0.5367484,8.692666,358.4653,352.4461,3.46769,
14.12969,0.536667,8.694212,357.5683,352.6129,5.228874,
14.12969,0.536667,8.694212,357.5683,352.6129,5.228874,
14.12969,0.536667,8.694212,357.5683,352.6129,5.228874,
14.12861,0.5379603,8.695429,356.1824,352.9308,5.80423,
14.12861,0.5379603,8.695429,356.1824,352.9308,5.80423,
14.12687,0.5401604,8.695008,354.7765,352.6319,4.104525,
14.12687,0.5401604,8.695008,354.7765,352.6319,4.104525,
14.12687,0.5401604,8.695008,354.7765,352.6319,4.104525,
14.12698,0.5407053,8.694738,355.1895,352.5208,3.47982,
14.12698,0.5407053,8.694738,355.1895,352.5208,3.47982,
14.12698,0.5407053,8.694738,355.1895,352.5208,3.47982,
14.12656,0.5421912,8.69407,354.5855,352.8382,2.477996,
14.12656,0.5421912,8.69407,354.5855,352.8382,2.477996,
14.12631,0.5433372,8.693779,354.4851,352.6162,1.743826,
14.12631,0.5433372,8.693779,354.4851,352.6162,1.743826,
14.12631,0.5433372,8.693779,354.4851,352.6162,1.743826,
14.12656,0.5427874,8.693816,355.315,352.5504,2.535402,
14.12656,0.5427874,8.693816,355.315,352.5504,2.535402,
14.12656,0.5427874,8.693816,355.315,352.5504,2.535402,
14.12666,0.5431258,8.694014,355.4258,352.7367,2.901694,
14.12666,0.5431258,8.694014,355.4258,352.7367,2.901694,
14.12666,0.5431258,8.694014,355.4258,352.7367,2.901694,
14.12649,0.5432117,8.694127,355.3725,352.6162,2.861271,
14.12649,0.5432117,8.694127,355.3725,352.6162,2.861271,
14.12649,0.5432117,8.694127,355.3725,352.6162,2.861271,
14.12609,0.5435584,8.694344,355.3362,352.4319,2.814512,
14.12609,0.5435584,8.694344,355.3362,352.4319,2.814512,
14.12588,0.5436097,8.694447,355.4388,352.4961,2.956177,
14.12588,0.5436097,8.694447,355.4388,352.4961,2.956177,
14.12588,0.5436097,8.694447,355.4388,352.4961,2.956177,
14.12575,0.543641,8.694591,355.4873,352.5018,3.020234,
14.12575,0.543641,8.694591,355.4873,352.5018,3.020234,
14.12575,0.543641,8.694591,355.4873,352.5018,3.020234,
